title,runtime,vote_average,vote_count,year,genre
The Holding,88.0,5.6,11.0,2011,thriller
Breaking Wind,83.0,3.7,61.0,2012,horror
Breaking Wind,83.0,3.7,61.0,2012,comedy
The Taming of the Shrew,126.0,10.0,1.0,1980,drama
The Taming of the Shrew,126.0,10.0,1.0,1980,comedy
The Taming of the Shrew,126.0,10.0,1.0,1980,romance
The Bride Came C.O.D.,92.0,7.8,8.0,1941,comedy
The Bride Came C.O.D.,92.0,7.8,8.0,1941,romance
Mexican Hayride,78.0,6.0,5.0,1948,comedy
Iron Man: Rise of Technovore,88.0,5.2,61.0,2013,science fiction
Iron Man: Rise of Technovore,88.0,5.2,61.0,2013,animation
Iron Man: Rise of Technovore,88.0,5.2,61.0,2013,action
Hulk vs. Wolverine,38.0,6.8,48.0,2009,animation
Hulk vs. Wolverine,38.0,6.8,48.0,2009,action
Hulk vs. Wolverine,38.0,6.8,48.0,2009,science fiction
Planet Hulk,81.0,6.7,108.0,2010,animation
Planet Hulk,81.0,6.7,108.0,2010,action
Planet Hulk,81.0,6.7,108.0,2010,science fiction
A Band Called Death,96.0,7.1,36.0,2013,documentary
A Band Called Death,96.0,7.1,36.0,2013,music
Home Run,114.0,6.3,25.0,2013,drama
Resolution,93.0,6.3,74.0,2012,horror
Resolution,93.0,6.3,74.0,2012,thriller
Resolution,93.0,6.3,74.0,2012,mystery
Grabbers,94.0,6.0,140.0,2012,science fiction
Grabbers,94.0,6.0,140.0,2012,comedy
Grabbers,94.0,6.0,140.0,2012,thriller
Grabbers,94.0,6.0,140.0,2012,horror
Erased,100.0,5.6,251.0,2012,action
Erased,100.0,5.6,251.0,2012,thriller
Albino Farm,85.0,4.0,10.0,2009,horror
Always in My Heart,92.0,5.5,2.0,1942,drama
Always in My Heart,92.0,5.5,2.0,1942,music
Justice League: Doom,77.0,7.1,197.0,2012,action
Justice League: Doom,77.0,7.1,197.0,2012,animation
Justice League: Doom,77.0,7.1,197.0,2012,thriller
Living on One Dollar,56.0,6.6,36.0,2013,documentary
The Grandmaster,130.0,6.3,280.0,2013,action
The Grandmaster,130.0,6.3,280.0,2013,drama
The Grandmaster,130.0,6.3,280.0,2013,history
The Magnetic Monster,76.0,5.9,12.0,1953,science fiction
After Office Hours,72.0,6.0,2.0,1935,crime
After Office Hours,72.0,6.0,2.0,1935,drama
After Office Hours,72.0,6.0,2.0,1935,romance
American Kickboxer,92.0,3.4,6.0,1991,action
American Kickboxer 2,93.0,5.0,3.0,1993,action
American Winter,90.0,0.0,1.0,2013,documentary
Polly of the Circus,69.0,5.5,2.0,1932,comedy
Polly of the Circus,69.0,5.5,2.0,1932,drama
Going to Pieces: The Rise and Fall of the Slasher Film,88.0,7.6,26.0,2006,documentary
Going to Pieces: The Rise and Fall of the Slasher Film,88.0,7.6,26.0,2006,horror
One-Eyed Monster,84.0,5.2,22.0,2008,comedy
One-Eyed Monster,84.0,5.2,22.0,2008,horror
Prinsessa Ruusunen,,0.0,0.0,1949,
Yesterday Was a Lie,89.0,6.0,4.0,2008,drama
Yesterday Was a Lie,89.0,6.0,4.0,2008,mystery
Yesterday Was a Lie,89.0,6.0,4.0,2008,science fiction
Yesterday Was a Lie,89.0,6.0,4.0,2008,thriller
Sofia's Last Ambulance,75.0,7.3,4.0,2012,documentary
This Is the End,107.0,6.2,2394.0,2013,action
This Is the End,107.0,6.2,2394.0,2013,comedy
Iron Man 3,130.0,6.8,8951.0,2013,action
Iron Man 3,130.0,6.8,8951.0,2013,adventure
Iron Man 3,130.0,6.8,8951.0,2013,science fiction
Miss Austen Regrets,90.0,5.4,21.0,2008,drama
Valentino,128.0,5.4,10.0,1977,drama
Valentino,128.0,5.4,10.0,1977,history
Revolution,90.0,4.9,4.0,2013,documentary
The Black Camel,71.0,5.2,10.0,1931,thriller
The Black Camel,71.0,5.2,10.0,1931,crime
The Black Camel,71.0,5.2,10.0,1931,comedy
The Black Camel,71.0,5.2,10.0,1931,mystery
The Black Camel,71.0,5.2,10.0,1931,drama
Middle of Nowhere,95.0,6.1,20.0,2008,comedy
Middle of Nowhere,95.0,6.1,20.0,2008,drama
Superman: Unbound,75.0,6.6,109.0,2013,animation
Superman: Unbound,75.0,6.6,109.0,2013,action
Superman: Unbound,75.0,6.6,109.0,2013,adventure
Zombies of the Stratosphere,167.0,4.5,2.0,1952,science fiction
3Â° kÃ¤lter,104.0,0.0,0.0,2006,romance
3Â° kÃ¤lter,104.0,0.0,0.0,2006,drama
The Numbers Station,90.0,5.3,223.0,2013,action
The Numbers Station,90.0,5.3,223.0,2013,thriller
The English Teacher,91.0,5.8,117.0,2013,comedy
The English Teacher,91.0,5.8,117.0,2013,drama
Standing Up,93.0,6.5,18.0,2013,drama
Late Autumn,113.0,6.9,22.0,2010,drama
Black Gold,130.0,5.9,77.0,2011,adventure
Black Gold,130.0,5.9,77.0,2011,drama
"The Late, Great Planet Earth",91.0,1.0,1.0,1979,documentary
A Better Way to Die,96.0,5.8,8.0,2000,action
A Better Way to Die,96.0,5.8,8.0,2000,thriller
Casanova's Big Night,86.0,6.8,5.0,1954,comedy
Casanova's Big Night,86.0,6.8,5.0,1954,adventure
Tunnel Rats,92.0,5.1,22.0,2008,action
Tunnel Rats,92.0,5.1,22.0,2008,drama
Tunnel Rats,92.0,5.1,22.0,2008,war
"20,000 Leagues Under the Sea",158.0,4.6,13.0,1997,adventure
"20,000 Leagues Under the Sea",158.0,4.6,13.0,1997,fantasy
"20,000 Leagues Under the Sea",158.0,4.6,13.0,1997,action
"20,000 Leagues Under the Sea",158.0,4.6,13.0,1997,science fiction
A Successful Calamity,72.0,0.0,0.0,1932,comedy
A Successful Calamity,72.0,0.0,0.0,1932,drama
Mud,130.0,7.0,1080.0,2013,drama
L'industriale,94.0,5.0,13.0,2011,drama
Chariots of the Gods,92.0,7.1,5.0,1970,documentary
Chariots of the Gods,92.0,7.1,5.0,1970,mystery
The Human Tornado,85.0,5.8,12.0,1976,action
The Human Tornado,85.0,5.8,12.0,1976,comedy
Aces 'N' Eights,86.0,5.1,6.0,2008,action
Aces 'N' Eights,86.0,5.1,6.0,2008,western
After The Storm,99.0,2.7,3.0,2001,drama
After The Storm,99.0,2.7,3.0,2001,thriller
After The Storm,99.0,2.7,3.0,2001,crime
After The Storm,99.0,2.7,3.0,2001,action
The Tenth Man,100.0,5.3,3.0,1988,drama
The Tenth Man,100.0,5.3,3.0,1988,romance
The Tenth Man,100.0,5.3,3.0,1988,war
The Tenth Man,100.0,5.3,3.0,1988,tv movie
Bill Hicks: Revelations,60.0,8.5,21.0,1993,comedy
Perils of the Sentimental Swordsman,87.0,4.8,2.0,1982,action
War of the Shaolin Temple,89.0,6.0,1.0,1980,foreign
War of the Shaolin Temple,89.0,6.0,1.0,1980,action
War of the Shaolin Temple,89.0,6.0,1.0,1980,adventure
War of the Shaolin Temple,89.0,6.0,1.0,1980,war
Majesty,100.0,6.0,1.0,2010,drama
Dragon,115.0,6.9,79.0,2011,drama
Dragon,115.0,6.9,79.0,2011,action
Dragon,115.0,6.9,79.0,2011,thriller
The Lost One,98.0,6.3,4.0,1951,drama
The Lost One,98.0,6.3,4.0,1951,thriller
Manhunt: The Inside Story of the Hunt for Bin Laden,100.0,6.3,4.0,2013,documentary
Cheerful Weather for the Wedding,93.0,5.5,16.0,2012,drama
Cheerful Weather for the Wedding,93.0,5.5,16.0,2012,comedy
Cheerful Weather for the Wedding,93.0,5.5,16.0,2012,romance
Small Apartments,96.0,5.7,50.0,2012,comedy
Small Apartments,96.0,5.7,50.0,2012,crime
Holy Flame of the  Martial World,85.0,6.4,7.0,1983,fantasy
Holy Flame of the  Martial World,85.0,6.4,7.0,1983,action
The Web of Death,87.0,5.3,7.0,1976,action
The Web of Death,87.0,5.3,7.0,1976,drama
The Web of Death,87.0,5.3,7.0,1976,foreign
Legendary Weapons of China,109.0,6.7,9.0,1982,action
Legendary Weapons of China,109.0,6.7,9.0,1982,foreign
Ju-on: White Ghost,61.0,6.0,27.0,2009,horror
Ju-on: Black Ghost,60.0,4.6,22.0,2009,horror
The South Shaolin Master,96.0,8.0,1.0,1984,action
Cold Steel,91.0,6.0,3.0,1987,action
Cold Steel,91.0,6.0,3.0,1987,drama
Cold Steel,91.0,6.0,3.0,1987,thriller
The Afflicted,85.0,4.0,12.0,2011,horror
The Afflicted,85.0,4.0,12.0,2011,thriller
Pawn,88.0,5.4,54.0,2013,crime
Pawn,88.0,5.4,54.0,2013,thriller
Manborg,75.0,5.0,24.0,2011,horror
Manborg,75.0,5.0,24.0,2011,science fiction
Under the Salt,0.0,5.8,5.0,2008,action
Under the Salt,0.0,5.8,5.0,2008,thriller
Under the Salt,0.0,5.8,5.0,2008,mystery
Under the Salt,0.0,5.8,5.0,2008,foreign
Henry IV Part 1,148.0,4.5,2.0,1979,drama
Henry IV Part 1,148.0,4.5,2.0,1979,history
Family Weekend,105.0,6.2,64.0,2013,comedy
Family Weekend,105.0,6.2,64.0,2013,drama
The Woman Who Wasn't There,65.0,6.7,14.0,2012,documentary
Sergeant Dead Head,90.0,0.0,0.0,1965,comedy
The Scapegoat,100.0,6.5,23.0,2012,
8:46,50.0,6.5,4.0,2011,drama
Hungry for Change,89.0,7.2,19.0,2012,documentary
Ovosodo,100.0,6.9,57.0,1997,comedy
Ovosodo,100.0,6.9,57.0,1997,drama
Henry IV Part 2,150.0,0.0,0.0,1979,drama
Henry IV Part 2,150.0,0.0,0.0,1979,history
A Grin Without a Cat,240.0,8.3,4.0,1977,documentary
A Grin Without a Cat,240.0,8.3,4.0,1977,foreign
NumÃ©ro Deux,88.0,7.7,3.0,1975,drama
Empire,485.0,4.0,7.0,1964,documentary
American Bandits: Frank and Jesse James,88.0,3.8,2.0,2010,action
American Bandits: Frank and Jesse James,88.0,3.8,2.0,2010,western
Shaolin Temple,126.0,6.1,10.0,1976,action
Shaolin Temple,126.0,6.1,10.0,1976,adventure
The Sentimental Swordsman,101.0,6.0,4.0,1977,action
The Sentimental Swordsman,101.0,6.0,4.0,1977,adventure
The Sentimental Swordsman,101.0,6.0,4.0,1977,drama
The Sentimental Swordsman,101.0,6.0,4.0,1977,foreign
Descendant of the Sun,84.0,4.3,2.0,1983,action
Descendant of the Sun,84.0,4.3,2.0,1983,fantasy
Descendant of the Sun,84.0,4.3,2.0,1983,foreign
A Brooklyn State of Mind,89.0,5.0,1.0,1998,drama
A Brooklyn State of Mind,89.0,5.0,1.0,1998,action
A Brooklyn State of Mind,89.0,5.0,1.0,1998,thriller
A Brooklyn State of Mind,89.0,5.0,1.0,1998,romance
Three and Out,110.0,6.1,12.0,2008,drama
Three and Out,110.0,6.1,12.0,2008,comedy
About Cherry,102.0,4.4,91.0,2012,drama
Sushi Girl,98.0,5.4,46.0,2012,thriller
Sushi Girl,98.0,5.4,46.0,2012,crime
Where The Road Meets The Sun,90.0,4.3,2.0,2011,drama
Where The Road Meets The Sun,90.0,4.3,2.0,2011,crime
Where The Road Meets The Sun,90.0,4.3,2.0,2011,foreign
Airspeed,98.0,3.3,3.0,1998,adventure
Airspeed,98.0,3.3,3.0,1998,action
Rich and Famous,115.0,4.9,7.0,1981,drama
The Arrested Development Documentary Project,75.0,6.2,7.0,2013,documentary
The Arrested Development Documentary Project,75.0,6.2,7.0,2013,comedy
The Awful Dr. Orlof,90.0,6.1,9.0,1962,horror
The Awful Dr. Orlof,90.0,6.1,9.0,1962,thriller
"Tomorrow, the World!",86.0,6.5,1.0,1944,drama
Enter the Phoenix,104.0,6.4,9.0,2004,thriller
Enter the Phoenix,104.0,6.4,9.0,2004,action
Enter the Phoenix,104.0,6.4,9.0,2004,comedy
Syrup,90.0,5.7,87.0,2013,drama
Syrup,90.0,5.7,87.0,2013,comedy
The Candy Snatchers,94.0,6.8,8.0,1973,drama
The Candy Snatchers,94.0,6.8,8.0,1973,thriller
Fortress 2,92.0,4.6,51.0,1999,science fiction
Fortress 2,92.0,4.6,51.0,1999,action
The Woman in the Fifth,85.0,5.0,29.0,2011,thriller
The Woman in the Fifth,85.0,5.0,29.0,2011,mystery
Dangerous Corner,66.0,0.0,0.0,1934,mystery
The Intruder,90.0,4.7,3.0,1999,thriller
The Intruder,90.0,4.7,3.0,1999,foreign
The Great Gatsby,143.0,7.3,3885.0,2013,drama
The Great Gatsby,143.0,7.3,3885.0,2013,romance
Hurt,96.0,3.8,9.0,2009,drama
Hurt,96.0,3.8,9.0,2009,mystery
Hurt,96.0,3.8,9.0,2009,thriller
How Much Wood Would a Woodchuck Chuck,44.0,7.3,8.0,1976,documentary
Hyenas,110.0,7.3,4.0,1992,drama
Hyenas,110.0,7.3,4.0,1992,comedy
Sicilia!,66.0,7.0,2.0,1999,
Lesson Plan,76.0,0.0,0.0,2010,documentary
Lady Terminator,82.0,5.7,11.0,1989,foreign
Lady Terminator,82.0,5.7,11.0,1989,horror
Lady Terminator,82.0,5.7,11.0,1989,action
The Little Thief,110.0,5.8,6.0,1988,romance
The Little Thief,110.0,5.8,6.0,1988,drama
The Little Thief,110.0,5.8,6.0,1988,crime
A Blueprint for Murder,77.0,5.4,7.0,1953,drama
A Blueprint for Murder,77.0,5.4,7.0,1953,thriller
A Blueprint for Murder,77.0,5.4,7.0,1953,mystery
A Huey P. Newton Story,86.0,0.0,0.0,2001,documentary
A Huey P. Newton Story,86.0,0.0,0.0,2001,drama
An Affair of the Heart,93.0,0.0,0.0,2012,
My Sucky Teen Romance,77.0,6.1,7.0,2011,horror
My Sucky Teen Romance,77.0,6.1,7.0,2011,comedy
My Sucky Teen Romance,77.0,6.1,7.0,2011,romance
Star Trek Into Darkness,132.0,7.4,4479.0,2013,action
Star Trek Into Darkness,132.0,7.4,4479.0,2013,adventure
Star Trek Into Darkness,132.0,7.4,4479.0,2013,science fiction
Sweet Home,102.0,8.4,4.0,1989,horror
The Last Chance: Diary of Comedians,115.0,5.0,1.0,2013,comedy
An American Romance,121.0,5.7,3.0,1944,drama
Andrew Dice Clay: Indestructible,57.0,0.0,0.0,2012,comedy
Angels Don't Sleep Here,88.0,2.5,3.0,2002,thriller
Foreverland,93.0,6.9,5.0,2012,
Wish You Were Here,93.0,5.2,26.0,2012,drama
Wish You Were Here,93.0,5.2,26.0,2012,comedy
Wish You Were Here,93.0,5.2,26.0,2012,thriller
Wish You Were Here,93.0,5.2,26.0,2012,mystery
Wish You Were Here,93.0,5.2,26.0,2012,romance
Tales of Vesperia: The First Strike,110.0,5.8,7.0,2009,action
Tales of Vesperia: The First Strike,110.0,5.8,7.0,2009,adventure
Tales of Vesperia: The First Strike,110.0,5.8,7.0,2009,animation
Tales of Vesperia: The First Strike,110.0,5.8,7.0,2009,fantasy
Reincarnated,98.0,6.3,32.0,2012,music
Reincarnated,98.0,6.3,32.0,2012,documentary
The Internship,119.0,6.1,1691.0,2013,comedy
Bliss,105.0,7.1,14.0,2007,drama
La SoufriÃ¨re,31.0,7.8,10.0,1977,documentary
The Man with a Cloak,84.0,7.5,3.0,1951,drama
The Man with a Cloak,84.0,7.5,3.0,1951,thriller
Spine Tingler! The William Castle Story,82.0,8.0,2.0,2007,documentary
Last Stand at Saber River,0.0,3.7,3.0,1997,western
Last Stand at Saber River,0.0,3.7,3.0,1997,action
Last Stand at Saber River,0.0,3.7,3.0,1997,drama
The Flaying,80.0,6.0,1.0,2012,horror
The Flaying,80.0,6.0,1.0,2012,fantasy
The Flaying,80.0,6.0,1.0,2012,thriller
The Secret Six,83.0,5.0,4.0,1931,crime
The Secret Six,83.0,5.0,4.0,1931,drama
The Corsican File,92.0,5.9,90.0,2004,comedy
ZatÃ´ichi Meets Yojimbo,115.0,6.9,18.0,1970,adventure
ZatÃ´ichi Meets Yojimbo,115.0,6.9,18.0,1970,action
ZatÃ´ichi Meets Yojimbo,115.0,6.9,18.0,1970,drama
Deep in the Valley,87.0,4.8,28.0,2009,comedy
King of Katoren,120.0,9.5,2.0,2012,family
King of Katoren,120.0,9.5,2.0,2012,adventure
Tokyo Trial,277.0,5.0,1.0,1983,war
Tokyo Trial,277.0,5.0,1.0,1983,documentary
"Harvest: 3,000 Years",150.0,7.5,2.0,1976,drama
My Fake Fiance,95.0,5.6,78.0,2009,comedy
Sissi: The Young Empress,107.0,7.0,73.0,1956,drama
Sissi: The Young Empress,107.0,7.0,73.0,1956,comedy
Sissi: The Young Empress,107.0,7.0,73.0,1956,romance
As You Like It,151.0,0.0,0.0,1978,drama
As You Like It,151.0,0.0,0.0,1978,comedy
Below the Belt,91.0,3.5,2.0,1980,drama
"Aries Spears: Hollywood, Look I'm Smiling",64.0,4.5,2.0,2011,comedy
Kiss of the Damned,95.0,4.9,44.0,2012,thriller
Kiss of the Damned,95.0,4.9,44.0,2012,horror
Kiss of the Damned,95.0,4.9,44.0,2012,romance
Stories We Tell,108.0,7.1,77.0,2012,documentary
Darkon,93.0,6.7,6.0,2006,documentary
Darkon,93.0,6.7,6.0,2006,fantasy
180Â° South: Conquerors of the Useless,86.0,6.6,20.0,2010,comedy
180Â° South: Conquerors of the Useless,86.0,6.6,20.0,2010,documentary
180Â° South: Conquerors of the Useless,86.0,6.6,20.0,2010,drama
After Alice,100.0,3.5,2.0,1999,thriller
Mimino,92.0,7.6,16.0,1977,drama
Mimino,92.0,7.6,16.0,1977,comedy
Mimino,92.0,7.6,16.0,1977,family
The Jeffrey Dahmer Files,76.0,5.6,25.0,2013,documentary
SennoÅÄ,0.0,5.8,4.0,2008,thriller
Cycling with MoliÃ¨re,104.0,6.7,63.0,2013,drama
Cycling with MoliÃ¨re,104.0,6.7,63.0,2013,comedy
Company of Heroes,100.0,5.4,47.0,2013,war
Three Smart Girls Grow Up,90.0,7.0,1.0,1939,comedy
Ivan Vasilyevich Changes His Profession,93.0,7.8,62.0,1973,comedy
Ivan Vasilyevich Changes His Profession,93.0,7.8,62.0,1973,science fiction
New York: A Documentary Film,600.0,9.0,1.0,1999,
The Dead Man and Being Happy,92.0,4.9,4.0,2012,drama
Players,165.0,4.2,10.0,2012,crime
Players,165.0,4.2,10.0,2012,thriller
Livid,92.0,5.6,56.0,2011,horror
Only God Forgives,90.0,5.6,886.0,2013,drama
Only God Forgives,90.0,5.6,886.0,2013,thriller
Only God Forgives,90.0,5.6,886.0,2013,crime
The Hangover Part III,100.0,6.0,2991.0,2013,comedy
Garbo: The Spy,88.0,7.7,3.0,2009,documentary
Garbo: The Spy,88.0,7.7,3.0,2009,foreign
Fast & Furious 6,130.0,6.7,5282.0,2013,action
Fast & Furious 6,130.0,6.7,5282.0,2013,thriller
Fast & Furious 6,130.0,6.7,5282.0,2013,crime
Epic,102.0,6.4,1143.0,2013,animation
Epic,102.0,6.4,1143.0,2013,adventure
Epic,102.0,6.4,1143.0,2013,family
Epic,102.0,6.4,1143.0,2013,fantasy
Captain America,97.0,4.7,13.0,1979,action
Captain America,97.0,4.7,13.0,1979,tv movie
Captain America,97.0,4.7,13.0,1979,science fiction
Seasons of the Year,29.0,7.3,7.0,1975,documentary
Tie Xi Qu: West of the Tracks,551.0,9.0,4.0,2002,documentary
Night at the Crossroads,75.0,4.0,3.0,1932,mystery
Night at the Crossroads,75.0,4.0,3.0,1932,crime
Night at the Crossroads,75.0,4.0,3.0,1932,drama
The Rink,24.0,6.5,24.0,2016,comedy
Captain America II: Death Too Soon,88.0,3.5,10.0,1979,action
Captain America II: Death Too Soon,88.0,3.5,10.0,1979,drama
Captain America II: Death Too Soon,88.0,3.5,10.0,1979,science fiction
Captain America II: Death Too Soon,88.0,3.5,10.0,1979,tv movie
Bastards of the Party,95.0,6.2,3.0,2005,documentary
The Past,130.0,7.1,161.0,2013,drama
The Past,130.0,7.1,161.0,2013,mystery
Lathe of Heaven,94.0,5.2,5.0,2002,science fiction
Down Terrace,89.0,6.3,26.0,2009,drama
Down Terrace,89.0,6.3,26.0,2009,action
Down Terrace,89.0,6.3,26.0,2009,comedy
My Wrongs 8245-8249 And 117,12.0,5.9,9.0,2002,comedy
Bush Mama,97.0,5.0,1.0,1979,drama
"Surrender, Dorothy",87.0,3.8,7.0,2006,tv movie
"Surrender, Dorothy",87.0,3.8,7.0,2006,drama
"Surrender, Dorothy",87.0,3.8,7.0,2006,romance
The Twonky,84.0,4.0,2.0,1953,comedy
The Twonky,84.0,4.0,2.0,1953,science fiction
The Merchant of Venice,157.0,0.0,0.0,1980,
The Loss of a Teardrop Diamond,102.0,5.5,11.0,2008,drama
The Loss of a Teardrop Diamond,102.0,5.5,11.0,2008,romance
The Broken Circle Breakdown,112.0,7.7,341.0,2012,drama
After School Midnighters,95.0,6.5,2.0,2012,fantasy
After School Midnighters,95.0,6.5,2.0,2012,animation
After School Midnighters,95.0,6.5,2.0,2012,comedy
After School Midnighters,95.0,6.5,2.0,2012,family
Life Back Then,131.0,6.0,2.0,2011,drama
The Devil's Carnival,55.0,5.3,33.0,2012,horror
Frances Ha,86.0,7.3,358.0,2013,comedy
Frances Ha,86.0,7.3,358.0,2013,drama
The Lords of Salem,101.0,5.1,244.0,2012,horror
The Lords of Salem,101.0,5.1,244.0,2012,thriller
Up Periscope,112.0,5.6,9.0,1959,action
Up Periscope,112.0,5.6,9.0,1959,adventure
Up Periscope,112.0,5.6,9.0,1959,drama
Up Periscope,112.0,5.6,9.0,1959,thriller
Up Periscope,112.0,5.6,9.0,1959,war
Alive and Ticking,92.0,6.2,18.0,2011,comedy
Alive and Ticking,92.0,6.2,18.0,2011,drama
Alive and Ticking,92.0,6.2,18.0,2011,family
Cell Count,96.0,3.9,7.0,2012,thriller
Behind the Candelabra,118.0,6.6,307.0,2013,drama
Behind the Candelabra,118.0,6.6,307.0,2013,romance
India: Matri Bhumi,90.0,5.5,2.0,1959,documentary
As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty,288.0,9.5,10.0,2000,documentary
The Parade,115.0,6.7,36.0,2011,comedy
The Parade,115.0,6.7,36.0,2011,drama
L.A. Zombie,103.0,4.3,6.0,2010,horror
Firecracker,0.0,6.0,2.0,2005,mystery
Firecracker,0.0,6.0,2.0,2005,thriller
At the River I Stand,0.0,0.0,0.0,1993,
National Lampoon's Attack of the 5 Ft. 2 Women,80.0,0.0,0.0,1994,comedy
Babies For Sale,65.0,0.0,0.0,1940,drama
Earth's Final Hours,84.0,4.8,18.0,2011,science fiction
Finding a Family,88.0,5.8,9.0,2011,drama
Finding a Family,88.0,5.8,9.0,2011,family
Finding a Family,88.0,5.8,9.0,2011,tv movie
With Great Power: The Stan Lee Story,80.0,5.3,6.0,2010,documentary
Aftershock,89.0,5.3,110.0,2012,horror
Aftershock,89.0,5.3,110.0,2012,thriller
3096 Days,111.0,6.6,121.0,2013,crime
3096 Days,111.0,6.6,121.0,2013,drama
My Stuff,80.0,6.8,9.0,2013,documentary
Hilton!,71.0,6.5,2.0,2013,documentary
The Human Scale,83.0,5.4,5.0,2013,documentary
Privilege,103.0,7.3,8.0,1967,drama
Little Girl,100.0,7.1,6.0,2009,drama
The Last Elvis,92.0,5.3,5.0,2012,drama
Last Days Here,91.0,7.5,11.0,2011,documentary
After Earth,100.0,5.0,2579.0,2013,science fiction
After Earth,100.0,5.0,2579.0,2013,action
After Earth,100.0,5.0,2579.0,2013,adventure
Dream Demon,86.0,7.0,2.0,1988,horror
Act One,110.0,5.5,3.0,1963,drama
Fairhaven,81.0,5.0,3.0,2012,comedy
Fairhaven,81.0,5.0,3.0,2012,drama
Derek,76.0,5.0,1.0,2008,documentary
Derek,76.0,5.0,1.0,2008,foreign
The Devil Within Her,95.0,4.4,9.0,1975,thriller
The Devil Within Her,95.0,4.4,9.0,1975,horror
In the Park,15.0,5.4,9.0,2015,comedy
Now You See Me,115.0,7.3,5635.0,2013,thriller
Now You See Me,115.0,7.3,5635.0,2013,crime
Lovelace,92.0,6.0,234.0,2013,drama
A Dangerous Place,95.0,1.0,1.0,2012,crime
Modify,85.0,5.1,4.0,2005,documentary
Hiroshima,89.0,6.2,13.0,2005,documentary
Hiroshima,89.0,6.2,13.0,2005,drama
War Made Easy: How Presidents & Pundits Keep Spinning Us to Death,72.0,6.6,8.0,2007,documentary
Dark Circles,87.0,4.9,35.0,2013,horror
Assault on Wall Street,99.0,5.8,215.0,2013,drama
Assault on Wall Street,99.0,5.8,215.0,2013,thriller
Assault on Wall Street,99.0,5.8,215.0,2013,action
Interview with a Hitman,95.0,5.0,52.0,2012,action
Interview with a Hitman,95.0,5.0,52.0,2012,thriller
Special Forces,109.0,6.4,132.0,2011,action
Special Forces,109.0,6.4,132.0,2011,drama
Special Forces,109.0,6.4,132.0,2011,war
Feeding Frenzy,87.0,6.3,8.0,2010,comedy
Feeding Frenzy,87.0,6.3,8.0,2010,horror
Age of Heroes,90.0,5.5,65.0,2011,drama
Age of Heroes,90.0,5.5,65.0,2011,action
Age of Heroes,90.0,5.5,65.0,2011,thriller
Age of Heroes,90.0,5.5,65.0,2011,war
All In: The Poker Movie,100.0,6.7,3.0,2012,documentary
Nice Guy Johnny,89.0,5.6,11.0,2010,comedy
Nice Guy Johnny,89.0,5.6,11.0,2010,romance
Take Me Home,97.0,6.7,52.0,2011,comedy
Take Me Home,97.0,6.7,52.0,2011,romance
An Ideal Husband,96.0,6.8,2.0,1947,comedy
Any Wednesday,109.0,6.1,5.0,1966,comedy
Any Wednesday,109.0,6.1,5.0,1966,romance
Attack on the Iron Coast,89.0,5.0,3.0,1968,action
Attack on the Iron Coast,89.0,5.0,3.0,1968,war
Le combat dans l'Ã®le,104.0,7.5,5.0,1962,drama
The Era of Vampires,112.0,6.0,6.0,2002,horror
The Era of Vampires,112.0,6.0,6.0,2002,action
"East, West, East: The Final Sprint",100.0,6.0,1.0,2009,drama
"East, West, East: The Final Sprint",100.0,6.0,1.0,2009,comedy
Somebody Up There Likes Me,76.0,5.7,12.0,2013,comedy
Dances Sacred and Profane,90.0,0.0,0.0,1985,
Mary and Martha,90.0,6.3,23.0,2013,drama
Opera Jawa,120.0,5.0,1.0,2006,drama
Redd Inc.,93.0,5.5,28.0,2012,thriller
Redd Inc.,93.0,5.5,28.0,2012,horror
Redd Inc.,93.0,5.5,28.0,2012,comedy
Rapado,75.0,5.7,3.0,1992,drama
The Color of Friendship,87.0,6.5,9.0,2000,family
The Color of Friendship,87.0,6.5,9.0,2000,drama
Berberian Sound Studio,92.0,6.1,107.0,2012,horror
Berberian Sound Studio,92.0,6.1,107.0,2012,drama
Berberian Sound Studio,92.0,6.1,107.0,2012,thriller
The Way Way Back,103.0,7.1,695.0,2013,comedy
The Way Way Back,103.0,7.1,695.0,2013,drama
Foxfire,123.0,5.5,17.0,2012,drama
Vasermil,93.0,7.5,2.0,2007,drama
Whole,55.0,9.0,1.0,2003,documentary
Penthouse,88.0,7.1,8.0,1933,crime
Penthouse,88.0,7.1,8.0,1933,drama
Penthouse,88.0,7.1,8.0,1933,mystery
Come Out and Play,87.0,5.0,35.0,2012,horror
Just Like Brothers,0.0,6.7,55.0,2012,comedy
The Body,108.0,7.5,233.0,2012,thriller
The Body,108.0,7.5,233.0,2012,mystery
I Don't Want to Go Back Alone,17.0,7.5,56.0,2010,drama
I Don't Want to Go Back Alone,17.0,7.5,56.0,2010,romance
